Kind,Name,File,CountLineCode,CountLineComment,CountStmt,MaxNesting,RatioCommentToCode,Cyclomatic,CountInput,CountOutput,num_if_inloop,num_loop_inif,num_nested_loop,num_nested_loop_incrit,synchronization,thread,io_in_loop,database_in_loop,collection_in_loop,io,database,collection,recursive
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getLayoutDirection(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getLayoutHeight(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getLayoutParent(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getLayoutWidth(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getLayoutX(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getLayoutY(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getNativeChildCount(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getNativeKind(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,5,0,2,0,0.0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getNativeOffsetForChild(ReactShadowNodeImpl),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,17,27,14,2,1.59,4,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getNativeParent(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getPadding(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getParent(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getReactTag(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getRootTag(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,4,0,3,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getScreenHeight(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,1,2,0,0.33,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getScreenWidth(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,1,2,0,0.33,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getScreenX(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,1,2,0,0.33,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getScreenY(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,1,2,0,0.33,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getStyleHeight(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getStylePadding(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getStyleWidth(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getThemedContext(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,6,2,0,2.0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getTotalNativeChildren(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getTotalNativeNodeContributionToParent(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,6,1,3,0,0.17,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getViewClass(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.getWidthMeasureSpec(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.hasNewLayout(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.hasUnseenUpdates(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.hasUpdates(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.hoistNativeChildren(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,6,2,0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.indexOf(ReactShadowNodeImpl),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.indexOfNativeChild(ReactShadowNodeImpl),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,4,0,3,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.isDescendantOf(ReactShadowNodeImpl),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,13,0,9,2,0.0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.isDirty(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.isLayoutOnly(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.isMeasureDefined(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.isVirtual(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,5,2,0,1.67,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.isVirtualAnchor(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,6,2,0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.isYogaLeafNode(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,6,2,0,2.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.markLayoutSeen(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,5,0,3,1,0.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.markUpdateSeen(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,6,0,4,1,0.0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.markUpdated(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,10,0,7,1,0.0,3,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.onAfterUpdateTransaction(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,2,1,1,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.onBeforeLayout(NativeViewHierarchyOptimizer),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,1,5,1,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.onCollectExtraUpdates(UIViewOperationQueue),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,1,7,1,0,7.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.removeAllNativeChildren(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,8,0,7,2,0.0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.removeAndDisposeAllChildren(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,19,0,17,2,0.0,4,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.removeChildAt(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,16,0,12,1,0.0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.removeNativeChildAt(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,6,0,5,0,0.0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setAlignContent(YogaAlign),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setAlignItems(YogaAlign),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setAlignSelf(YogaAlign),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setBaselineFunction(YogaBaselineFunction),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setBorder(int,float)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setDefaultPadding(int,float)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,4,0,3,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setDisplay(YogaDisplay),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setFlex(float),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setFlexBasis(float),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setFlexBasisAuto(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setFlexBasisPercent(float),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setFlexDirection(YogaFlexDirection),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setFlexGrow(float),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setFlexShrink(float),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setFlexWrap(YogaWrap),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setIsLayoutOnly(boolean),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,6,4,5,0,0.67,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setJustifyContent(YogaJustify),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setLayoutDirection(YogaDirection),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setLayoutParent(ReactShadowNodeImpl),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setLocalData(Object),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setMargin(int,float)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setMarginAuto(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setMarginPercent(int,float)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setMeasureFunction(YogaMeasureFunction),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setMeasureSpecs(int,int)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,4,0,3,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setOverflow(YogaOverflow),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setPadding(int,float)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,5,0,4,0,0.0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setPaddingPercent(int,float)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,5,0,4,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setPosition(int,float)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,"com.facebook.react.uimanager.ReactShadowNodeImpl.setPositionPercent(int,float)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setPositionType(YogaPositionType),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setReactTag(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setRootTag(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setShouldNotifyOnLayout(boolean),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setStyleAspectRatio(float),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setStyleHeight(float),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.uimanager.ReactShadowNodeImpl.setStyleHeightAuto(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/ReactShadowNodeImpl.java,3,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
